file,t,lat,lon,sog,vx,vy,rng_true,brg_true,cell_m,word_c,range_c,rng_obs,brg_obs,nblob,az_ext,r_ext,compact
20230523100528.pol,1684836328,6.9735389,134.0754044,0.765,-0.708,-0.356,10247.3,308.075,14.9355,6578.00,687.00,10260.7,308.072,28,7,4,1
20230523100558.pol,1684836358,6.9734524,134.0752060,0.819,-0.756,-0.288,10258.7,307.957,14.9355,6571.24,687.88,10273.8,307.775,45,12,5,1
20230523100628.pol,1684836388,6.9733715,134.0749999,0.745,-0.738,-0.309,10271.1,307.840,14.9355,6571.45,688.64,10285.1,307.784,29,8,5,1
20230523100658.pol,1684836418,6.9732836,134.0748014,0.827,-0.723,-0.334,10282.4,307.722,14.9355,6566.68,689.55,10298.7,307.575,44,11,5,1
20230523100728.pol,1684836448,6.9732026,134.0746031,0.780,-0.743,-0.281,10294.3,307.607,14.9355,6566.46,690.17,10308.0,307.565,48,12,5,1
20230523100758.pol,1684836478,6.9731370,134.0743982,0.777,-0.765,-0.230,10307.8,307.498,14.9355,6561.11,691.05,10321.2,307.330,47,12,5,1
20230523100828.pol,1684836508,6.9730742,134.0741938,0.787,-0.726,-0.263,10321.5,307.391,14.9355,6558.75,692.31,10340.0,307.227,53,12,5,1
20230523100858.pol,1684836538,6.9730092,134.0739964,0.785,-0.722,-0.225,10334.4,307.286,14.9355,6559.43,692.99,10350.2,307.256,63,14,6,1
20230523100928.pol,1684836568,6.9729459,134.0738029,0.799,-0.700,-0.241,10347.2,307.183,14.9355,6554.36,694.00,10365.2,307.034,44,11,4,1
20230523100959.pol,1684836599,6.9728854,134.0735985,0.804,-0.699,-0.287,10361.1,307.078,14.9355,6557.03,694.66,10375.1,307.151,37,8,5,1
20230523101029.pol,1684836629,6.9728112,134.0733977,0.786,-0.759,-0.306,10373.9,306.968,14.9355,6549.46,695.71,10390.7,306.818,48,11,5,1
20230523101059.pol,1684836659,6.9727295,134.0731870,0.881,-0.802,-0.314,10387.0,306.850,14.9355,6541.68,696.50,10402.6,306.476,31,7,5,1
20230523101129.pol,1684836689,6.9726372,134.0729710,0.894,-0.841,-0.326,10400.0,306.726,14.9355,6545.38,697.12,10411.8,306.639,58,13,22,1
20230523101159.pol,1684836719,6.9725472,134.0727402,0.949,-0.862,-0.332,10414.5,306.598,14.9355,6544.12,698.38,10430.6,306.583,33,8,5,1
20230523101229.pol,1684836749,6.9724543,134.0725048,0.897,-0.834,-0.378,10429.2,306.467,14.9355,6536.24,699.21,10443.0,306.237,51,12,6,1
20230523101259.pol,1684836779,6.9723428,134.0722846,0.880,-0.814,-0.427,10441.4,306.333,14.9355,6534.50,700.36,10460.2,306.161,56,13,5,1
20230523101329.pol,1684836809,6.9722197,134.0720658,0.940,-0.816,-0.457,10452.8,306.194,14.9355,6530.24,700.95,10469.0,305.974,49,10,6,1
20230523101359.pol,1684836839,6.9720895,134.0718437,0.954,-0.829,-0.479,10464.1,306.051,14.9355,6527.44,701.42,10476.1,305.850,39,9,5,1
20230523101429.pol,1684836869,6.9719549,134.0716196,1.008,-0.827,-0.517,10475.3,305.905,14.9355,6519.63,702.37,10490.2,305.507,38,9,5,1
20230523101459.pol,1684836899,6.9718221,134.0713903,0.971,-0.853,-0.484,10487.2,305.758,14.9355,6522.13,703.16,10502.0,305.617,47,11,5,1
20230523101530.pol,1684836930,6.9716855,134.0711537,0.981,-0.831,-0.494,10499.6,305.607,14.9355,6518.90,703.77,10511.1,305.475,49,12,5,1
20230523101600.pol,1684836960,6.9715448,134.0709292,0.986,-0.816,-0.535,10510.7,305.459,14.9355,6516.09,704.63,10524.0,305.351,47,10,5,1
20230523101630.pol,1684836990,6.9714041,134.0707006,1.063,-0.865,-0.528,10522.2,305.310,14.9355,6514.34,705.56,10537.9,305.275,47,12,5,1
20230523101700.pol,1684837020,6.9712648,134.0704656,1.006,-0.875,-0.515,10534.5,305.160,14.9355,6511.53,706.40,10550.4,305.151,30,7,5,1
20230523101730.pol,1684837050,6.9711243,134.0702292,1.040,-0.887,-0.511,10546.9,305.008,14.9355,6505.12,707.24,10562.9,304.869,34,10,5,1
20230523101800.pol,1684837080,6.9709885,134.0699921,1.030,-0.858,-0.517,10559.7,304.860,14.9355,6503.46,701.35,10474.9,304.797,26,7,89,0
20230523101830.pol,1684837110,6.9708472,134.0697617,1.071,-0.854,-0.512,10571.6,304.711,14.9355,6502.90,709.05,10590.0,304.772,31,8,4,1
20230523102000.pol,1684837200,6.9704337,134.0690828,0.959,-0.792,-0.514,10607.4,304.276,14.9355,6481.20,711.30,10623.6,303.818,5,2,3,1
20230523102030.pol,1684837230,6.9702986,134.0688671,0.984,-0.792,-0.506,10618.7,304.136,14.9355,6480.33,712.17,10636.6,303.780,18,5,4,1
20230523102101.pol,1684837261,6.9701629,134.0686442,0.889,-0.799,-0.460,10630.6,303.994,14.9355,6556.00,715.50,10686.3,307.105,1,1,1,1
20230523102131.pol,1684837291,6.9700415,134.0684232,0.956,-0.824,-0.447,10643.3,303.860,14.9355,6478.00,713.83,10661.4,303.678,18,5,4,1
20230523102201.pol,1684837321,6.9699114,134.0682160,0.932,-0.738,-0.496,10654.3,303.727,14.9355,6480.86,714.21,10667.1,303.803,7,3,3,1
20230523102231.pol,1684837351,6.9697755,134.0680173,0.912,-0.701,-0.527,10664.2,303.594,14.9355,6472.29,715.36,10684.2,303.427,14,6,3,1
20230523102301.pol,1684837381,6.9696538,134.0678079,0.910,-0.821,-0.424,10676.0,303.465,14.9355,6472.13,716.05,10694.5,303.420,31,8,4,1
20230523102331.pol,1684837411,6.9695433,134.0675775,0.992,-0.901,-0.349,10690.5,303.335,14.9355,6470.10,717.85,10721.4,303.331,20,6,4,1
20230523102401.pol,1684837441,6.9694675,134.0673150,1.010,-1.024,-0.207,10710.1,303.212,14.9355,6463.35,719.82,10750.9,303.034,31,8,5,1
20230523102431.pol,1684837471,6.9694258,134.0670267,1.084,-1.083,-0.126,10734.2,303.098,14.9355,6460.96,721.10,10770.0,302.929,25,7,4,1
20230523102501.pol,1684837501,6.9694057,134.0667295,1.145,-1.137,0.031,10760.5,302.992,14.9355,6461.85,722.92,10797.1,302.968,53,11,6,1
20230523102531.pol,1684837531,6.9694369,134.0664119,1.206,-1.206,0.208,10791.9,302.906,14.9355,6459.04,725.48,10835.4,302.844,52,9,7,1
20230523102601.pol,1684837561,6.9694959,134.0660807,1.199,-1.217,0.216,10826.2,302.830,14.9355,6456.54,727.94,10872.1,302.735,41,10,5,1
20230523102632.pol,1684837592,6.9695435,134.0657549,1.162,-1.112,0.148,10859.3,302.751,14.9355,6449.20,730.93,10916.8,302.412,30,6,7,1
20230523102702.pol,1684837622,6.9696058,134.0654670,1.054,-1.007,0.301,10889.8,302.691,14.9355,6453.77,732.34,10937.8,302.613,62,10,7,1
20230523102732.pol,1684837652,6.9697064,134.0652094,1.036,-0.893,0.468,10919.9,302.660,14.9355,6448.71,730.87,10915.9,302.390,51,53,100,0
20230523102802.pol,1684837682,6.9698487,134.0649777,1.045,-0.815,0.577,10950.0,302.657,14.9355,6457.61,736.17,10995.0,302.782,36,7,7,1
20230523102832.pol,1684837712,6.9700210,134.0647683,1.051,-0.740,0.685,10979.8,302.676,14.9355,6456.29,737.93,11021.3,302.723,28,8,4,1
20230523102902.pol,1684837742,6.9702189,134.0645762,0.984,-0.674,0.775,11009.6,302.713,14.9355,6459.59,740.29,11056.6,302.869,29,8,5,1
20230523102932.pol,1684837772,6.9704483,134.0644096,1.185,-0.513,0.929,11038.9,302.773,14.9355,6455.04,742.14,11084.2,302.669,25,7,6,1
20230523103002.pol,1684837802,6.9707168,134.0642878,1.082,-0.423,1.017,11066.4,302.865,14.9355,6463.87,743.40,11103.0,303.057,30,7,6,1
20230523103032.pol,1684837832,6.9709994,134.0641814,1.187,-0.332,1.106,11093.3,302.969,14.9355,6465.14,746.57,11150.4,303.113,14,5,3,1
20230523103102.pol,1684837862,6.9713050,134.0641042,1.193,-0.240,1.165,11119.0,303.092,14.9355,6471.12,746.86,11154.7,303.375,25,7,5,1
20230523103132.pol,1684837892,6.9716293,134.0640604,1.168,-0.107,1.206,11142.8,303.234,14.9355,6475.33,749.17,11189.2,303.561,3,2,2,1
20230523103203.pol,1684837923,6.9719609,134.0640490,1.124,0.021,1.174,11164.2,303.389,14.9355,6473.85,749.31,11191.3,303.495,26,7,5,1
20230523103233.pol,1684837953,6.9722821,134.0640839,1.219,0.188,1.199,11180.7,303.553,14.9355,6481.71,750.36,11206.9,303.841,7,3,4,1
20230523103333.pol,1684838013,6.9729193,134.0642351,1.272,0.353,1.160,11206.1,303.902,14.9355,6487.33,751.83,11229.0,304.088,3,2,2,1
20230523103433.pol,1684838073,6.9735222,134.0644761,1.287,0.525,1.092,11221.7,304.262,14.9355,6503.81,752.45,11238.2,304.812,21,7,4,1
20230523103503.pol,1684838103,6.9738137,134.0646321,1.205,0.609,1.078,11225.8,304.449,14.9355,6500.08,752.42,11237.8,304.648,25,8,4,1
20230523103533.pol,1684838133,6.9741017,134.0648038,1.237,0.680,1.049,11228.3,304.638,14.9355,6505.56,752.56,11239.8,304.889,18,6,4,1
20230523103603.pol,1684838163,6.9743822,134.0649954,1.343,0.749,1.032,11228.7,304.831,14.9355,6508.90,752.05,11232.2,305.036,31,8,4,1
20230523103633.pol,1684838193,6.9746556,134.0652056,1.339,0.788,1.008,11227.1,305.026,14.9355,6515.26,751.55,11224.8,305.315,38,9,5,1
20230523103703.pol,1684838223,6.9749249,134.0654282,1.282,0.854,0.991,11224.2,305.224,14.9355,6519.06,751.34,11221.7,305.482,51,11,5,1
20230523103733.pol,1684838253,6.9751850,134.0656694,1.283,0.914,0.937,11219.2,305.423,14.9355,6525.18,750.66,11211.5,305.751,49,11,5,1
20230523103804.pol,1684838284,6.9754382,134.0659376,1.316,0.953,0.927,11211.5,305.628,14.9355,6528.29,749.96,11201.0,305.888,35,9,4,1
20230523103834.pol,1684838314,6.9756850,134.0661983,1.284,1.002,0.880,11204.1,305.828,14.9355,6536.98,749.40,11192.7,306.269,41,9,5,1
20230523103904.pol,1684838344,6.9759157,134.0664781,1.427,1.055,0.842,11194.2,306.027,14.9355,6538.84,748.28,11175.9,306.352,45,10,5,1
20230523103934.pol,1684838374,6.9761233,134.0667792,1.366,1.132,0.752,11180.9,306.223,14.9355,6548.97,747.36,11162.1,306.797,35,8,5,1
20230523104004.pol,1684838404,6.9763171,134.0670950,1.306,1.171,0.718,11165.6,306.418,14.9355,6542.29,746.50,11149.3,306.503,35,7,5,1
20230523104034.pol,1684838434,6.9765100,134.0674136,1.405,1.182,0.716,11150.0,306.615,14.9355,6554.75,744.96,11126.3,307.051,48,9,6,1
20230523104104.pol,1684838464,6.9767005,134.0677348,1.348,1.186,0.712,11134.3,306.811,14.9355,6560.45,744.15,11114.2,307.301,31,8,5,1
20230523104134.pol,1684838494,6.9768932,134.0680559,1.420,1.193,0.736,11118.8,307.009,14.9355,6560.08,742.66,11091.9,307.285,51,11,5,1
20230523104204.pol,1684838524,6.9770930,134.0683803,1.358,1.177,0.770,11103.6,307.212,14.9355,6563.16,742.29,11086.5,307.420,43,10,5,1
20230523104234.pol,1684838554,6.9772989,134.0687028,1.409,1.200,0.754,11089.2,307.418,14.9355,6569.75,740.90,11065.6,307.710,48,11,6,1
20230523104304.pol,1684838584,6.9775045,134.0690306,1.458,1.214,0.767,11074.4,307.626,14.9355,6575.33,740.26,11056.2,307.955,42,11,5,1
20230523104335.pol,1684838615,6.9777302,134.0693682,1.474,1.176,0.868,11060.2,307.847,14.9355,6577.84,739.82,11049.5,308.065,38,10,5,1
20230523104405.pol,1684838645,6.9779769,134.0696800,1.465,1.114,0.976,11050.0,308.069,14.9355,6591.51,738.66,11032.3,308.666,37,8,5,1
20230523104435.pol,1684838675,6.9782422,134.0699823,1.546,1.087,1.027,11042.0,308.297,14.9355,6591.95,738.15,11024.6,308.685,37,10,5,1
20230523104505.pol,1684838705,6.9785177,134.0702816,1.523,1.127,1.008,11035.1,308.528,14.9355,6595.23,737.73,11018.4,308.829,52,11,6,1
20230523104535.pol,1684838735,6.9787920,134.0705832,1.559,1.069,1.093,11028.1,308.760,14.9355,6601.50,736.92,11006.3,309.105,52,10,6,1
20230523104605.pol,1684838765,6.9790723,134.0708806,1.521,1.118,1.020,11022.1,308.993,14.9355,6605.13,736.85,11005.2,309.265,60,13,6,1
20230523104635.pol,1684838795,6.9793359,134.0711962,1.537,1.177,0.978,11013.6,309.226,14.9355,6611.58,737.11,11009.1,309.548,67,31,83,0
20230523104705.pol,1684838825,6.9795949,134.0715197,1.567,1.197,0.952,11004.2,309.460,14.9355,6618.77,735.36,10983.0,309.864,65,11,7,1
20230523104735.pol,1684838855,6.9798542,134.0718398,1.567,1.182,0.933,10995.3,309.693,14.9355,6635.56,734.12,10964.5,310.602,32,9,5,1
20230523104805.pol,1684838885,6.9800864,134.0721642,1.534,1.194,0.837,10984.4,309.917,14.9355,6630.78,733.81,10959.8,310.392,64,14,6,1
20230523104835.pol,1684838915,6.9803036,134.0724910,1.444,1.204,0.804,10972.2,310.134,14.9355,6636.18,732.52,10940.5,310.629,55,12,5,1
20230523104906.pol,1684838946,6.9805315,134.0728239,1.425,1.202,0.701,10960.6,310.360,14.9355,6640.21,731.73,10928.8,310.806,39,8,9,1
20230523104936.pol,1684838976,6.9807358,134.0731443,1.343,1.184,0.762,10948.4,310.570,14.9355,6646.04,731.15,10920.0,311.062,51,10,6,1
20230523105006.pol,1684839006,6.9809373,134.0734676,1.458,1.193,0.741,10935.9,310.781,14.9355,6648.73,730.35,10908.1,311.181,52,12,5,1
20230523105036.pol,1684839036,6.9811368,134.0737931,1.365,1.196,0.756,10923.2,310.993,14.9355,6655.00,729.25,10891.7,311.456,40,9,5,1
